State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
HI,55,727,871-7116,yes,no,0,1.9062169372324647,3,2.6959840345088883,3.9474965649921705,2,2.03691093029268,2.314604692580602,200,2.413885977638017,6.722464299786516,4,5.942003877609364,5,False.
IA,180,736,439-2222,no,no,0,0.5576690717904436,5,5.384641754348579,4.066840569534241,10,1.1846639517152795,3.247693156734034,200,1.8750942753950235,5.575908117895989,6,5.533380653048146,1,False.
NE,93,786,245-6424,no,yes,400,5.782160191915599,1,5.698954925674707,3.31611432177493,6,3.9118743831847507,7.377487712327188,250,5.1211855300372315,7.139437553734621,6,1.911028103121995,6,False.
TX,166,848,794-3436,no,no,0,11.872115253099874,4,9.37597528173278,5.457679982383041,7,7.7320512037814435,5.931295624346308,100,6.36054310923976,5.982385200143996,4,5.550261372593671,3,True.
MO,34,777,772-8107,no,no,0,11.125084965322452,5,6.0527906776763425,7.030656192780717,3,8.025245659809974,5.873842870833562,150,6.5173456563382395,5.582721232545718,6,6.339113001557323,3,True.
MA,164,776,543-1601,yes,no,0,10.267430504147676,3,6.656236777401317,8.328839550942378,3,8.429273594122824,0.1874826831110754,250,8.949164082892738,4.808010165574286,5,2.943091194576761,9,True.
UT,76,858,808-5808,no,no,0,0.12273215228498735,3,2.863728469350642,2.3431714580675784,7,2.8623445091776665,6.768857998262833,200,3.3078664695544857,4.996297035364455,2,5.8726162869345195,3,False.
WY,175,878,466-8910,no,no,0,6.111437874217971,3,5.554281854809217,5.276826794309266,3,5.175467466311395,6.109668544852429,350,4.466625612689533,4.4253076369870525,8,2.378404403983634,8,False.
NY,14,788,800-6836,no,yes,300,6.188800807155971,5,6.840523689878088,2.8461504688817856,4,5.43614385929967,2.737478466878188,50,7.107336731905353,4.560811777445172,3,1.1541579958381871,8,True.
NY,49,788,266-6102,no,yes,300,8.178914629175374,3,5.139210676365459,5.604239467718312,0,6.932914703293461,4.627188445884041,150,6.367121372852895,4.312672742730614,5,4.049272919944348,6,True.
UT,181,858,165-1219,yes,yes,500,3.4361703276519,4,2.1078576731602374,3.0781352366842865,1,5.402534587071956,5.6437686350818685,150,6.061656834099498,4.774517184612639,2,4.1583446030086915,7,True.
RI,192,827,915-6006,no,no,0,0.7918912253122512,2,4.170688743277737,3.791555553065973,7,1.4968275978167855,4.721043006643345,450,0.9627661418494178,7.388738330850374,9,4.125613157878719,3,False.
PA,68,806,874-9331,no,no,0,7.2698040197598415,4,2.6958705947599073,3.0452349130950616,3,8.240531297988381,3.7616877850288475,0,7.3059935729330245,4.99787699594076,3,4.81371375703527,7,True.
VT,154,868,364-2885,yes,yes,500,7.385258952755492,2,5.954616422502693,4.811488226110373,1,5.875378226794626,3.8745579033611777,150,5.804082959601943,4.417386251814468,6,5.073532506966693,5,True.
WA,116,876,302-6343,no,no,0,10.4986411453059,5,3.694747167317576,5.987833926295034,0,7.978088602067759,4.858825069548285,100,6.993990595622561,6.624458260790668,9,4.78524632541895,3,True.
MD,114,776,591-9050,no,no,0,2.4162741249496045,2,5.228599853079418,4.812884147265404,7,2.3540895629088103,5.48109187334603,300,4.090302337791335,4.447230245424846,4,4.871889914220001,3,False.
ND,94,786,820-7275,no,yes,500,4.137677845925487,4,5.177591482648508,5.471819203128883,4,4.37999819652194,4.174248946132542,250,5.0002429011099805,4.770050543240538,4,5.8813597825801684,5,False.
NV,132,788,851-5643,no,no,0,3.961235029348396,1,6.196442034750814,2.9889323103042233,5,3.816585939883828,4.775301404858902,150,4.413109469222556,6.134977961986156,3,5.4449123634020955,5,False.
LA,147,766,772-9686,no,no,0,4.541621239613658,6,4.459702113456612,5.008778802317408,3,5.355108981133398,1.98832603101534,300,7.050588443134549,5.319574351619721,5,1.8442716909739372,7,False.
ID,194,736,433-2863,yes,yes,700,2.144326546508906,3,2.5889153991242235,5.692174324601682,1,4.495876889689848,3.5776997455195563,200,3.5269841002135185,5.0974395755446,5,5.929626208952682,7,False.
MD,132,776,433-6486,no,no,0,4.324425031329807,7,5.920891295995099,6.969106630630325,5,4.462336453349554,1.925028051837601,300,5.789264539103836,5.642166982761266,5,4.106923905891691,5,False.
MD,15,776,323-7087,no,no,0,5.937122929038804,5,4.143580352893535,1.5242625127520064,1,7.493409210224604,3.210760317909541,50,7.092434860160273,4.001727059903144,2,3.214300240425704,7,True.
OH,15,797,676-1544,no,yes,600,5.43058813677581,8,4.981411067268335,5.148011377058472,7,3.8457812448361457,6.943158079070939,100,4.424812310057648,4.761496389811686,6,4.931030998985499,4,True.
NV,166,788,649-5834,no,no,0,0.17427029246712245,0,3.419849358434469,4.44941270119852,2,1.5928229074054752,4.339873716904177,200,2.7041899709704227,6.528974148214452,5,5.627872933484392,5,False.
IL,148,737,153-6880,yes,no,0,1.4225042960990537,2,2.226654682837622,0.37049398994747307,1,4.683849391145891,5.494233264975158,250,2.5502660231356304,5.514695039104097,8,2.0009100838371294,7,False.
NC,24,786,830-9143,yes,yes,0,7.565216264940464,1,5.7602175184410775,4.936531220691485,2,6.09166438240768,0.26785453089121614,200,9.971113249630932,5.808178582746958,5,3.6017060499659372,12,True.
LA,73,766,380-2514,yes,no,0,4.008197429829256,2,6.078345736574223,3.181286521062821,4,2.7155161251383624,3.16108826708061,150,5.984168331046821,4.232772733725499,7,0.28228674079155347,8,True.
LA,48,766,174-3923,yes,yes,800,5.829491036965633,0,5.4572322560846755,1.5789508610887775,4,4.6918835301012365,8.649933975893179,350,2.4191349790629393,4.655423637302704,11,1.5096773346113643,6,False.
TN,39,847,653-5176,yes,yes,400,8.394324773068279,1,6.674053551383066,5.69811184319733,1,6.503306429605377,3.380795063217024,250,6.274710785535742,5.8610294778584935,6,5.537825162718173,4,True.
WA,148,876,221-5483,no,yes,700,2.9746553045236874,3,5.416406818574106,3.9360199859971203,5,3.6616304615701596,5.054662060034699,400,2.4004769813454203,4.28403777637661,10,2.1814949203970926,5,False.
NH,45,787,475-1549,no,yes,400,3.564823810992071,4,4.241659127145417,5.664435933360779,4,4.764234427706978,5.450135925950526,200,4.396592989243482,6.745850023818416,2,7.3862197380040495,5,False.
WV,13,878,398-2109,no,no,0,4.523997857677898,2,4.676478338812221,1.2312676483007077,3,5.904437656788646,5.8602382407297435,200,3.2245537516511398,3.9745922664793794,7,4.684404517043245,5,False.
CT,117,678,920-6779,no,no,0,3.9342813512006902,3,3.5082480653393193,2.1319388518066784,2,5.027101353869954,4.659399421925106,50,5.624679209320008,2.844246911614972,4,2.0064138166157015,7,False.
CA,190,676,401-7259,yes,yes,500,9.117224646292257,5,6.010149407475046,8.07563943198977,2,6.41263066886864,5.479068220121814,150,4.726566086218073,4.056899770885953,7,7.957076753057211,2,True.
SC,20,836,144-1212,no,yes,700,3.6346867291220324,5,6.109070709973999,5.515135724722977,7,3.901081750901933,5.543476097332136,350,3.486927415432024,6.602933228216353,5,5.89567250629291,4,False.
VA,116,866,848-6210,no,no,0,5.705441618717766,2,6.9500471984342775,5.840014420838302,5,3.5774007871941618,5.023040597783092,250,4.557819117087937,5.18468877213387,7,4.227658026451895,5,True.
SD,6,836,541-4505,yes,yes,600,7.912092006721747,0,5.021922958956948,0.6207646339565578,4,6.47898227114804,9.164085862286674,300,5.1098951933883265,3.7923258020951174,8,0.20520726321560812,7,False.
OH,64,797,850-8204,no,yes,300,9.256391516416784,3,8.146068914533377,6.033268494511505,3,7.512439008338122,2.4412187287055973,200,6.356525786385826,6.36218509261912,4,6.137161330895344,4,True.
AL,7,657,615-8292,no,no,0,4.674676643970966,2,2.517731609678137,1.8494598007265437,2,6.860392030705672,4.991396798503201,200,4.453460764454904,5.536020304068959,7,3.0361891018389464,8,False.
WV,10,878,283-6070,yes,yes,400,3.9348039707171063,4,4.418124633904405,5.939367842126845,2,3.999023810177622,3.436018268597299,350,6.187935923284563,4.7233648445894945,6,0.016035344932408435,9,False.
MA,54,776,703-4460,no,no,0,15.954780289471955,3,10.163798459274439,7.561941390963055,1,10.03648269295892,2.8914734739424985,50,7.280455617930412,4.469676248361988,9,5.601820768223973,3,True.
LA,166,766,776-5681,no,yes,600,2.640038536203316,5,2.6894202990608838,5.005363726712831,4,1.3150228039620941,1.2151905753862104,400,3.1436793502324893,4.7927309144507735,7,2.0945699265086444,6,False.
CT,195,678,430-5166,yes,yes,700,2.8236027870754454,2,4.51152861230988,4.516816980233024,3,3.887390120066705,5.444017428908119,400,2.7683341844249085,5.219028283344424,8,4.10158534246915,5,False.
SD,180,836,497-9805,yes,yes,500,0.27357264586620733,5,2.104553964728709,1.7713788667451782,6,1.314458105161319,5.896292233254431,200,6.141694733833901,4.8929083340376565,3,0.5181790460239828,8,True.
MD,39,776,518-2398,yes,yes,500,2.8686159011235364,2,4.793949146936521,4.3303624035736235,3,3.5265162212576944,3.8457629604245307,250,5.17968984860581,4.540302943467269,4,3.635121651114834,7,True.
OH,41,797,812-8035,yes,no,0,4.606600149643695,3,2.533723218256582,4.277872725717309,3,6.393649168308107,3.3266752113439484,300,4.477047239847286,5.783280894007886,9,1.9473546559667723,9,False.
GA,96,716,189-3207,yes,no,0,7.041144566303124,5,3.7883546852450016,4.757788722194359,0,7.751972057833276,4.669367993995136,200,6.491605589063256,4.218428668565121,4,4.854753043016877,6,False.
